accepted,collectionId,collectionName,created,from_user,id,invited,rank_in_list,rule_score,to_user,updated,home_court,intensity,level,mode,sim_p_accepted,sim_p_invited,style,synthetic_version,court,habit,role,is_top3,label_accepted
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:31.789Z,hx5y1jwd3sd3a7t,0wizt4765ye5h2v,False,20,69.0,0spm7w4chm1o8yc,2025-12-05 10:20:22.971Z,,15.0,30,partner,0.045,0.089,8.0,v2_advanced,0.0,0.0,16.0,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:31.814Z,cswb1q17loc0z0z,fuw2ih8q38tkimx,False,1,85.0,olgwocdocbnszi8,2025-12-05 10:20:22.974Z,25.0,30.0,20,friend,0.05,0.498,10.0,v2_advanced,,,,True,0
True,pbc_3452021157,recommendation_logs,2025-12-05 10:19:31.817Z,cswb1q17loc0z0z,x8exg5jxbzrh497,True,2,85.0,fbyh8km1j7ol6l2,2025-12-05 10:20:22.977Z,25.0,30.0,20,friend,0.502,0.464,10.0,v2_advanced,,,,True,1
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:31.819Z,cswb1q17loc0z0z,gjeeji6xlect6j1,False,3,83.33,tbys217clma2n78,2025-12-05 10:20:22.982Z,25.0,30.0,20,friend,0.049,0.42,8.333333333333332,v2_advanced,,,,True,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:31.822Z,cswb1q17loc0z0z,nk8yh07kuibgjlo,False,4,80.0,stjnjtpxnldzjyg,2025-12-05 10:20:22.985Z,25.0,30.0,20,friend,0.046,0.366,5.0,v2_advanced,,,,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:31.824Z,cswb1q17loc0z0z,tqmugxaqvm20iwz,True,5,79.5,knjmlwycgq9z5jj,2025-12-05 10:20:22.987Z,25.0,30.0,12,friend,0.451,0.333,12.5,v2_advanced,,,,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:31.827Z,cswb1q17loc0z0z,sjq5q46yhzrvsb8,False,6,79.5,0nr3jg7upys4ww0,2025-12-05 10:20:22.991Z,25.0,30.0,12,friend,0.045,0.303,12.5,v2_advanced,,,,False,0
True,pbc_3452021157,recommendation_logs,2025-12-05 10:19:31.829Z,cswb1q17loc0z0z,vkd8vi4uj2dy136,True,7,77.0,wzbcbt7q4mp4yd2,2025-12-05 10:20:22.993Z,25.0,30.0,12,friend,0.429,0.261,10.0,v2_advanced,,,,False,1
True,pbc_3452021157,recommendation_logs,2025-12-05 10:19:31.831Z,cswb1q17loc0z0z,q7s1agd3yrekfzp,True,8,75.0,z6bs7ihx65wq6vc,2025-12-05 10:20:22.998Z,0.0,30.0,20,friend,0.502,0.262,25.0,v2_advanced,,,,False,1
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:31.834Z,cswb1q17loc0z0z,6dlmv20jjd09vxn,False,9,73.25,ujsl67dn3wwhful,2025-12-05 10:20:23.001Z,25.0,30.0,12,friend,0.04,0.19,6.25,v2_advanced,,,,False,0
True,pbc_3452021157,recommendation_logs,2025-12-05 10:19:31.836Z,cswb1q17loc0z0z,yio6zfns1jy6jtp,True,10,72.5,gd94gco2qgwj7lf,2025-12-05 10:20:23.004Z,25.0,15.0,20,friend,0.39,0.161,12.5,v2_advanced,,,,False,1
True,pbc_3452021157,recommendation_logs,2025-12-05 10:19:31.838Z,cswb1q17loc0z0z,e67whfqlyxpohac,True,11,71.17,nx5cc8xcxw20tll,2025-12-05 10:20:23.007Z,25.0,30.0,12,friend,0.379,0.131,4.166666666666666,v2_advanced,,,,False,1
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:31.841Z,cswb1q17loc0z0z,o6ja463ibxi264l,False,12,68.33,x6lt58m0s9n9z6h,2025-12-05 10:20:23.013Z,25.0,15.0,20,friend,0.036,0.099,8.333333333333332,v2_advanced,,,,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:31.843Z,cswb1q17loc0z0z,e1iqb5oyf7f5o64,False,13,67.0,dlrxezpuzxc4422,2025-12-05 10:20:23.016Z,25.0,30.0,12,friend,0.035,0.072,0.0,v2_advanced,,,,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:31.846Z,cswb1q17loc0z0z,1a6eg5c7gp5c31p,False,14,67.0,fydz99kwi5xqm4q,2025-12-05 10:20:23.019Z,0.0,30.0,12,friend,0.043,0.086,25.0,v2_advanced,,,,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:31.848Z,cswb1q17loc0z0z,cxq61ta2u1pfp25,False,15,67.0,6k4x4dig6khddue,2025-12-05 10:20:23.022Z,25.0,30.0,12,friend,0.035,0.072,0.0,v2_advanced,,,,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:31.852Z,cswb1q17loc0z0z,yf8hzxdy90uoxvr,False,16,67.0,4yij1ywpt8wp0hh,2025-12-05 10:20:23.024Z,25.0,30.0,12,friend,0.035,0.072,0.0,v2_advanced,,,,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:31.855Z,cswb1q17loc0z0z,cyi5jhth5xwi3zp,False,17,66.67,1ai8ygkyph4s7po,2025-12-05 10:20:23.027Z,0.0,30.0,20,friend,0.042,0.085,16.666666666666664,v2_advanced,,,,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:31.857Z,cswb1q17loc0z0z,vf8gim25ef8loql,False,18,62.5,hi69zy2htenmwpp,2025-12-05 10:20:23.029Z,0.0,30.0,20,friend,0.039,0.079,12.5,v2_advanced,,,,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:31.861Z,cswb1q17loc0z0z,ve1uubxvtifr6xo,False,19,62.0,0guxc6pxb6ahc8o,2025-12-05 10:20:23.032Z,25.0,15.0,12,friend,0.031,0.066,10.0,v2_advanced,,,,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:31.864Z,cswb1q17loc0z0z,p07tle2g5q05b0z,False,20,62.0,tp25bk9swxij5pi,2025-12-05 10:20:23.035Z,25.0,15.0,12,friend,0.031,0.066,10.0,v2_advanced,,,,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:31.898Z,y9l9a4qelh9i22k,v71r5vgk30u6bbp,False,1,87.5,tivuopxtq31zkxw,2025-12-05 10:20:23.038Z,25.0,30.0,20,friend,0.053,0.518,12.5,v2_advanced,,,,True,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:31.901Z,y9l9a4qelh9i22k,s6pojhxfyw2ny2u,False,2,83.67,oox9rdrdgkf2xed,2025-12-05 10:20:23.040Z,25.0,30.0,12,friend,0.049,0.454,16.666666666666664,v2_advanced,,,,True,0
True,pbc_3452021157,recommendation_logs,2025-12-05 10:19:31.904Z,y9l9a4qelh9i22k,gv84jzfbxlvp5cw,True,3,81.25,evtqavdvm92g8xg,2025-12-05 10:20:23.043Z,25.0,30.0,20,friend,0.467,0.405,6.25,v2_advanced,,,,True,1
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:31.906Z,y9l9a4qelh9i22k,ayjmrss9d1jpxjj,False,4,75.0,lnthf2qkec6m3cp,2025-12-05 10:20:23.047Z,25.0,30.0,20,friend,0.041,0.336,0.0,v2_advanced,,,,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:31.908Z,y9l9a4qelh9i22k,j0qzfgdsczf888m,False,5,73.25,62x24naeknfdz2r,2025-12-05 10:20:23.051Z,25.0,30.0,12,friend,0.04,0.298,6.25,v2_advanced,,,,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:31.911Z,y9l9a4qelh9i22k,1t2c1woh6ms9jsw,False,6,73.25,27g7le2sut5p54e,2025-12-05 10:20:23.053Z,25.0,30.0,12,friend,0.04,0.271,6.25,v2_advanced,,,,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:31.913Z,y9l9a4qelh9i22k,cd7xpui95p6d3mr,False,7,72.5,whdl9g99xceg144,2025-12-05 10:20:23.056Z,25.0,15.0,20,friend,0.039,0.241,12.5,v2_advanced,,,,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:31.915Z,y9l9a4qelh9i22k,g5n4f3q83yzp76w,False,8,72.0,wybjqhec1dhh8l3,2025-12-05 10:20:23.059Z,25.0,30.0,12,friend,0.039,0.212,5.0,v2_advanced,,,,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:31.918Z,y9l9a4qelh9i22k,ga521rz5u0xqm1q,False,9,68.67,qamu4bfsaxpfgt5,2025-12-05 10:20:23.061Z,25.0,15.0,12,friend,0.036,0.174,16.666666666666664,v2_advanced,,,,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:31.921Z,y9l9a4qelh9i22k,3hyq3yy2j1jtwfy,True,10,68.33,iwnlegbuv30wix2,2025-12-05 10:20:23.064Z,25.0,15.0,20,friend,0.356,0.149,8.333333333333332,v2_advanced,,,,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:31.923Z,y9l9a4qelh9i22k,504e7czbru8b8hx,False,11,67.0,f3l7ef526rdiczn,2025-12-05 10:20:23.066Z,25.0,30.0,12,friend,0.035,0.121,0.0,v2_advanced,,,,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:31.926Z,y9l9a4qelh9i22k,ipkssjdgf1msskn,False,12,67.0,fls68shwd3zk70y,2025-12-05 10:20:23.069Z,25.0,30.0,12,friend,0.035,0.097,0.0,v2_advanced,,,,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:31.928Z,y9l9a4qelh9i22k,f714cs94x5otrh5,False,13,67.0,nx94vgvgq59bzuo,2025-12-05 10:20:23.072Z,25.0,30.0,12,friend,0.035,0.072,0.0,v2_advanced,,,,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:31.931Z,y9l9a4qelh9i22k,baeqn91gcwukjwg,False,14,67.0,7s0e3d1rmrpemb0,2025-12-05 10:20:23.074Z,0.0,30.0,12,friend,0.043,0.086,25.0,v2_advanced,,,,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:31.933Z,y9l9a4qelh9i22k,fo0ld5yr0p4aifm,True,15,66.25,aoaawnex8aax7s4,2025-12-05 10:20:23.077Z,25.0,15.0,20,friend,0.339,0.071,6.25,v2_advanced,,,,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:31.936Z,y9l9a4qelh9i22k,yqu7p7ublo6ulmx,False,16,66.25,7wpj8b5e1n06viy,2025-12-05 10:20:23.079Z,25.0,15.0,20,friend,0.034,0.071,6.25,v2_advanced,,,,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:31.940Z,y9l9a4qelh9i22k,wg4n4wznj4a2u68,False,17,66.25,lo3r71x97pbs3f7,2025-12-05 10:20:23.082Z,25.0,15.0,20,friend,0.034,0.071,6.25,v2_advanced,,,,False,0
True,pbc_3452021157,recommendation_logs,2025-12-05 10:19:31.941Z,y9l9a4qelh9i22k,4y5cual3f3n4whf,True,18,65.25,lg07ucvaqm2lwj5,2025-12-05 10:20:23.085Z,25.0,30.0,4,friend,0.332,0.07,6.25,v2_advanced,,,,False,1
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:31.946Z,y9l9a4qelh9i22k,gf6ypdbikve09b5,False,19,65.0,ojt79eve88k9mua,2025-12-05 10:20:23.088Z,25.0,15.0,20,friend,0.033,0.07,5.0,v2_advanced,,,,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:31.948Z,y9l9a4qelh9i22k,n7oyzkwfq72tkzj,False,20,64.5,lvvoeigzhi4dd8g,2025-12-05 10:20:23.090Z,25.0,15.0,12,friend,0.033,0.069,12.5,v2_advanced,,,,False,0
True,pbc_3452021157,recommendation_logs,2025-12-05 10:19:31.982Z,n6n9ntkew8ut3xs,zot0cojecai2ol4,True,1,90.0,cyqqf5y5xk6b3g0,2025-12-05 10:20:23.093Z,,15.0,40,partner,0.659,0.623,15.0,v2_advanced,0.0,0.0,20.0,True,1
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:31.985Z,n6n9ntkew8ut3xs,wwhzspjywp18e5w,False,2,83.5,4hrs8viwx0b5ckv,2025-12-05 10:20:23.095Z,,7.5,40,partner,0.057,0.512,15.0,v2_advanced,5.0,0.0,16.0,True,0
True,pbc_3452021157,recommendation_logs,2025-12-05 10:19:31.988Z,n6n9ntkew8ut3xs,vlcpd79lhxdvctn,True,3,83.0,a4jl0jej9g3wfcy,2025-12-05 10:20:23.099Z,,15.0,40,partner,0.583,0.486,12.0,v2_advanced,0.0,0.0,16.0,True,1
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:31.991Z,n6n9ntkew8ut3xs,cgtab620edsiwwb,False,4,79.5,tb2gnsxrloe5yqf,2025-12-05 10:20:23.103Z,,7.5,40,partner,0.055,0.424,12.0,v2_advanced,0.0,0.0,20.0,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:31.993Z,n6n9ntkew8ut3xs,tukgz9lsb608ee9,True,5,79.0,qhcsrw5bthin24x,2025-12-05 10:20:23.106Z,,15.0,40,partner,0.542,0.385,8.0,v2_advanced,0.0,0.0,16.0,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:31.996Z,n6n9ntkew8ut3xs,bu8bpvchvipyx80,True,6,79.0,gk5jqqbhe4kte63,2025-12-05 10:20:23.108Z,,15.0,40,partner,0.542,0.35,8.0,v2_advanced,0.0,0.0,16.0,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:31.998Z,n6n9ntkew8ut3xs,zhuahe4io6e5id3,False,7,78.33,trtq1kwdylbwpb0,2025-12-05 10:20:23.111Z,,15.0,40,partner,0.054,0.312,3.333333333333333,v2_advanced,0.0,0.0,20.0,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:32.001Z,n6n9ntkew8ut3xs,nzannkqbk7cm116,False,8,77.67,66dor2b1bkc7qt8,2025-12-05 10:20:23.114Z,,15.0,40,partner,0.053,0.274,6.666666666666666,v2_advanced,0.0,0.0,16.0,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:32.003Z,n6n9ntkew8ut3xs,xr012vux694u9k1,False,9,77.5,8ewhspm4v3q6vx1,2025-12-05 10:20:23.116Z,,7.5,30,partner,0.053,0.239,20.0,v2_advanced,0.0,0.0,20.0,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:32.006Z,n6n9ntkew8ut3xs,qz574293xezo1z0,False,10,77.0,f5a7b6j49a6okh4,2025-12-05 10:20:23.119Z,,15.0,30,partner,0.052,0.204,12.0,v2_advanced,0.0,0.0,20.0,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:32.008Z,n6n9ntkew8ut3xs,546gdvcanfd1prp,False,11,76.5,gx6yyxp5bmogkef,2025-12-05 10:20:23.122Z,,7.5,40,partner,0.05,0.163,4.0,v2_advanced,5.0,0.0,20.0,False,0
True,pbc_3452021157,recommendation_logs,2025-12-05 10:19:32.011Z,n6n9ntkew8ut3xs,h778jnwv86lpaie,True,12,76.5,mt56872w8tngo2i,2025-12-05 10:20:23.125Z,,7.5,40,partner,0.499,0.131,8.0,v2_advanced,5.0,0.0,16.0,False,1
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:32.014Z,n6n9ntkew8ut3xs,b7y41ush9rukset,True,13,76.0,25ft53xap5jzxzz,2025-12-05 10:20:23.129Z,,15.0,30,partner,0.512,0.1,15.0,v2_advanced,0.0,0.0,16.0,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:32.016Z,n6n9ntkew8ut3xs,ganrdyprwyb3one,False,14,76.0,40j9w2w8w9na2gr,2025-12-05 10:20:23.132Z,,15.0,30,partner,0.049,0.097,10.0,v2_advanced,5.0,0.0,16.0,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:32.019Z,n6n9ntkew8ut3xs,not4twrtz2smd7x,False,15,75.5,4e5yd6e0nz5dnvt,2025-12-05 10:20:23.135Z,,7.5,40,partner,0.051,0.099,12.0,v2_advanced,0.0,0.0,16.0,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:32.021Z,n6n9ntkew8ut3xs,3fkzasa99kt6urx,False,16,75.17,0edtk2tg22e8juy,2025-12-05 10:20:23.137Z,,7.5,40,partner,0.049,0.096,6.666666666666666,v2_advanced,5.0,0.0,16.0,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:32.024Z,n6n9ntkew8ut3xs,gwxtbkz7pbxwhm5,False,17,75.0,3vqfhydhkrnuyqq,2025-12-05 10:20:23.140Z,,15.0,40,partner,0.05,0.098,0.0,v2_advanced,0.0,0.0,20.0,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:32.027Z,n6n9ntkew8ut3xs,nollj5af4o18yqr,False,18,75.0,es0d2s7gh00bct2,2025-12-05 10:20:23.142Z,,15.0,40,partner,0.05,0.098,4.0,v2_advanced,0.0,0.0,16.0,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:32.029Z,n6n9ntkew8ut3xs,gx4dq85cc8b8smu,False,19,75.0,of5c867hjtqijvr,2025-12-05 10:20:23.145Z,,15.0,40,partner,0.05,0.098,4.0,v2_advanced,0.0,0.0,16.0,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:32.032Z,n6n9ntkew8ut3xs,8b5b9krz71iocf7,False,20,75.0,9mdbadijceh2xjs,2025-12-05 10:20:23.148Z,,15.0,30,partner,0.05,0.098,10.0,v2_advanced,0.0,0.0,20.0,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:32.058Z,62x24naeknfdz2r,dcw7jox0j0ae2nb,False,1,87.5,2qe8cy8dsxcntxw,2025-12-05 10:20:23.154Z,,7.5,40,partner,0.063,0.6,20.0,v2_advanced,0.0,0.0,20.0,True,0
True,pbc_3452021157,recommendation_logs,2025-12-05 10:19:32.060Z,62x24naeknfdz2r,q8jb5gqrh0xaqyj,True,2,83.0,ao3w1k5dg3m3f3a,2025-12-05 10:20:23.157Z,,15.0,40,partner,0.583,0.523,8.0,v2_advanced,0.0,0.0,20.0,True,1
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:32.063Z,62x24naeknfdz2r,rssxo3bzwfjtx2x,False,3,81.67,hjzgfe8ilxynerr,2025-12-05 10:20:23.162Z,,15.0,40,partner,0.057,0.475,6.666666666666666,v2_advanced,0.0,0.0,20.0,True,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:32.065Z,62x24naeknfdz2r,kzsne69zzhs5vjm,True,4,81.0,jxaz3050vz407k6,2025-12-05 10:20:23.165Z,,15.0,40,partner,0.562,0.434,10.0,v2_advanced,0.0,0.0,16.0,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:32.068Z,62x24naeknfdz2r,kajfrukj4aofxz7,False,5,80.0,lg07ucvaqm2lwj5,2025-12-05 10:20:23.167Z,,15.0,30,partner,0.053,0.381,10.0,v2_advanced,5.0,0.0,20.0,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:32.071Z,62x24naeknfdz2r,f8e144wnczlh9v1,False,6,79.33,wybjqhec1dhh8l3,2025-12-05 10:20:23.170Z,,15.0,40,partner,0.053,0.342,3.333333333333333,v2_advanced,5.0,0.0,16.0,False,0
True,pbc_3452021157,recommendation_logs,2025-12-05 10:19:32.074Z,62x24naeknfdz2r,fxpsj5t5ejxamek,True,7,79.0,r27fl71044rssvx,2025-12-05 10:20:23.173Z,,15.0,40,partner,0.542,0.315,8.0,v2_advanced,0.0,0.0,16.0,False,1
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:32.076Z,62x24naeknfdz2r,qpz4v7wzqo21iwr,True,8,79.0,0spm7w4chm1o8yc,2025-12-05 10:20:23.176Z,,15.0,40,partner,0.542,0.28,4.0,v2_advanced,0.0,0.0,20.0,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:32.078Z,62x24naeknfdz2r,9unnlz70tucaaly,False,9,78.5,01ay1psfb8kl7mc,2025-12-05 10:20:23.178Z,,7.5,40,partner,0.052,0.236,10.0,v2_advanced,5.0,0.0,16.0,False,0
True,pbc_3452021157,recommendation_logs,2025-12-05 10:19:32.081Z,62x24naeknfdz2r,r1xzl5isjbgg41u,True,10,78.33,tp25bk9swxij5pi,2025-12-05 10:20:23.181Z,,15.0,40,partner,0.535,0.208,3.333333333333333,v2_advanced,0.0,0.0,20.0,False,1
True,pbc_3452021157,recommendation_logs,2025-12-05 10:19:32.087Z,62x24naeknfdz2r,ksulse4kpkzgxnk,True,11,77.5,6k4x4dig6khddue,2025-12-05 10:20:23.183Z,,7.5,40,partner,0.527,0.171,10.0,v2_advanced,0.0,0.0,20.0,False,1
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:32.090Z,62x24naeknfdz2r,xze58756hpojc49,False,12,77.5,0ef0kb9d3ulaezy,2025-12-05 10:20:23.188Z,,7.5,40,partner,0.053,0.137,10.0,v2_advanced,0.0,0.0,20.0,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:32.093Z,62x24naeknfdz2r,blv7e5yfte1noxh,False,13,76.0,kw3z4xs5rva74db,2025-12-05 10:20:23.191Z,,15.0,30,partner,0.051,0.1,15.0,v2_advanced,0.0,0.0,16.0,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:32.096Z,62x24naeknfdz2r,87b6id0d112ujuj,False,14,76.0,e6o3uwgfgoptbts,2025-12-05 10:20:23.194Z,,15.0,30,partner,0.051,0.1,15.0,v2_advanced,0.0,0.0,16.0,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:32.098Z,62x24naeknfdz2r,59t6b1vlnyhhoe5,False,15,76.0,7s0e3d1rmrpemb0,2025-12-05 10:20:23.197Z,,15.0,40,partner,0.051,0.1,5.0,v2_advanced,0.0,0.0,16.0,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:32.101Z,62x24naeknfdz2r,u42oeqksxnba93g,False,16,75.5,nx5cc8xcxw20tll,2025-12-05 10:20:23.200Z,,7.5,40,partner,0.051,0.099,8.0,v2_advanced,0.0,0.0,20.0,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:32.103Z,62x24naeknfdz2r,pfnrvaszvnxiy07,False,17,75.0,6i37noohqqre72v,2025-12-05 10:20:23.202Z,,15.0,40,partner,0.05,0.098,0.0,v2_advanced,0.0,0.0,20.0,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:32.105Z,62x24naeknfdz2r,n2aede02958av7i,False,18,75.0,frbz12jvqu7wjrv,2025-12-05 10:20:23.205Z,,15.0,40,partner,0.05,0.098,4.0,v2_advanced,0.0,0.0,16.0,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:32.107Z,62x24naeknfdz2r,ir5hwynxttqu421,False,19,74.33,8ewhspm4v3q6vx1,2025-12-05 10:20:23.207Z,,15.0,40,partner,0.05,0.097,3.333333333333333,v2_advanced,0.0,0.0,16.0,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:32.110Z,62x24naeknfdz2r,t05q5k3mpyyhgsl,False,20,74.33,sh7otuxydszlhx4,2025-12-05 10:20:23.210Z,,15.0,30,partner,0.05,0.097,13.333333333333332,v2_advanced,0.0,0.0,16.0,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:32.135Z,y1mc5ifdmw0m7mb,y5ekwhn7ofrwu5t,True,1,81.25,9hztcyu9atvbmju,2025-12-05 10:20:23.212Z,25.0,30.0,20,friend,0.467,0.468,6.25,v2_advanced,,,,True,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:32.139Z,y1mc5ifdmw0m7mb,hmdzc17kxbeurgr,True,2,75.0,ghb4jnqtalhyvw5,2025-12-05 10:20:23.215Z,25.0,30.0,20,friend,0.412,0.392,0.0,v2_advanced,,,,True,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:32.142Z,y1mc5ifdmw0m7mb,g05tg05cz11tws7,False,3,75.0,9mdbadijceh2xjs,2025-12-05 10:20:23.218Z,0.0,30.0,20,friend,0.05,0.426,25.0,v2_advanced,,,,True,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:32.145Z,y1mc5ifdmw0m7mb,5jw8p3p8uni56lf,False,4,75.0,o2kaxhpk1dn6are,2025-12-05 10:20:23.220Z,0.0,30.0,20,friend,0.05,0.394,25.0,v2_advanced,,,,False,0
True,pbc_3452021157,recommendation_logs,2025-12-05 10:19:32.147Z,y1mc5ifdmw0m7mb,n6jmd03t5mv7min,True,5,75.0,is6ny6chmrb699z,2025-12-05 10:20:23.223Z,25.0,30.0,20,friend,0.412,0.308,0.0,v2_advanced,,,,False,1
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:32.150Z,y1mc5ifdmw0m7mb,ozdd8w2rwoprii5,False,6,73.25,aoaawnex8aax7s4,2025-12-05 10:20:23.228Z,25.0,30.0,12,friend,0.04,0.271,6.25,v2_advanced,,,,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:32.153Z,y1mc5ifdmw0m7mb,nsgtw9vvr5uepxj,True,7,73.25,lo3r71x97pbs3f7,2025-12-05 10:20:23.231Z,25.0,30.0,12,friend,0.397,0.244,6.25,v2_advanced,,,,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:32.156Z,y1mc5ifdmw0m7mb,qhq64j3f7bzkiyl,False,8,68.67,evtqavdvm92g8xg,2025-12-05 10:20:23.233Z,25.0,15.0,12,friend,0.036,0.199,16.666666666666664,v2_advanced,,,,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:32.158Z,y1mc5ifdmw0m7mb,k5eys032vpoxulj,False,9,67.0,whdl9g99xceg144,2025-12-05 10:20:23.236Z,25.0,30.0,12,friend,0.035,0.169,0.0,v2_advanced,,,,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:32.161Z,y1mc5ifdmw0m7mb,6q31htxxztdor9o,False,10,67.0,a2yfanimmdil2zj,2025-12-05 10:20:23.239Z,25.0,30.0,12,friend,0.035,0.145,0.0,v2_advanced,,,,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:32.163Z,y1mc5ifdmw0m7mb,beyliyrhnfrlyes,False,11,67.0,ip2xjgllnhnhsvs,2025-12-05 10:20:23.241Z,0.0,30.0,12,friend,0.043,0.143,25.0,v2_advanced,,,,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:32.165Z,y1mc5ifdmw0m7mb,l1vc9574j3auu2u,False,12,67.0,iwnlegbuv30wix2,2025-12-05 10:20:23.244Z,25.0,30.0,12,friend,0.035,0.097,0.0,v2_advanced,,,,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:32.167Z,y1mc5ifdmw0m7mb,ciip46o0doqavc6,False,13,67.0,7wpj8b5e1n06viy,2025-12-05 10:20:23.246Z,25.0,30.0,12,friend,0.035,0.072,0.0,v2_advanced,,,,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:32.169Z,y1mc5ifdmw0m7mb,gw3zj26odt2gdr9,False,14,66.25,27g7le2sut5p54e,2025-12-05 10:20:23.248Z,25.0,15.0,20,friend,0.034,0.071,6.25,v2_advanced,,,,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:32.172Z,y1mc5ifdmw0m7mb,lc7l9sdoxfu5zbl,False,15,66.25,oox9rdrdgkf2xed,2025-12-05 10:20:23.252Z,25.0,15.0,20,friend,0.034,0.071,6.25,v2_advanced,,,,False,0
