accepted,clicked_profile,collectionId,collectionName,created,from_user,id,invited,rank_in_list,rejected,responded,rule_score,session_id,shown,shown_at,to_user,updated,f_clicked_profile,f_exposure_p,f_home_court,f_intensity,f_level,f_mode,f_rank_shown,f_response,f_session_id,f_shown_at,f_sim_p_click,f_sim_p_dismiss,f_sim_p_invited,f_style,f_synthetic_version,f_invited_at,f_sim_p_accepted,f_dismiss_reason,f_combined_score,f_court,f_habit,f_ml_prob,f_role,f_rule_score,f_forced_invite,is_top3,label_invited,label_accepted
0,0,pbc_3452021157,recommendation_logs,2025-12-18 23:23:11.395Z,r3ziumbw0rf3tns,zafleul0wkktgjs,0,7,0,0,75.0,,0,,4ctdsuf8ny68see,2025-12-18 23:23:11.395Z,,,,15.0,40,partner,,,,,,,,4.0,,,,,58.36794935223791,0.0,0.0,0.19559831174126352,16.0,75.0,,False,0,0
0,0,pbc_3452021157,recommendation_logs,2025-12-18 23:23:11.397Z,r3ziumbw0rf3tns,714nt4cy80lmfmj,0,8,0,0,75.0,,0,,27g7le2sut5p54e,2025-12-18 23:23:11.397Z,,,,15.0,40,partner,,,,,,,,0.0,,,,,57.908752781553304,0.0,0.0,0.18029175938511002,20.0,75.0,,False,0,0
0,0,pbc_3452021157,recommendation_logs,2025-12-18 23:23:11.400Z,r3ziumbw0rf3tns,xaohh0l6x8imjk1,0,9,0,0,73.5,,0,,hipn12d6hlvx5w6,2025-12-18 23:23:11.400Z,,,,7.5,40,partner,,,,,,,,5.0,,,,,56.83490931016758,5.0,0.0,0.1794969770055863,16.0,73.5,,False,0,0
0,0,pbc_3452021157,recommendation_logs,2025-12-18 23:23:11.403Z,r3ziumbw0rf3tns,er2whs9dchkqzsw,0,10,0,0,73.5,,0,,qf8x9fvi3660c0x,2025-12-18 23:23:11.403Z,,,,7.5,40,partner,,,,,,,,10.0,,,,,54.728451472569745,0.0,0.0,0.10928171575232502,16.0,73.5,,False,0,0
0,0,pbc_3452021157,recommendation_logs,2025-12-18 23:23:11.405Z,r3ziumbw0rf3tns,kwtszqqcw0wi230,0,11,0,0,73.0,,0,,kw3z4xs5rva74db,2025-12-18 23:23:11.405Z,,,,15.0,30,partner,,,,,,,,12.0,,,,,53.88339487920844,0.0,0.0,0.09277982930694817,16.0,73.0,,False,0,0
0,0,pbc_3452021157,recommendation_logs,2025-12-18 23:23:11.409Z,r3ziumbw0rf3tns,njaui8smxb2wxzt,0,12,0,0,73.0,,0,,evtqavdvm92g8xg,2025-12-18 23:23:11.409Z,,,,15.0,30,partner,,,,,,,,8.0,,,,,53.64017203682411,0.0,0.0,0.0846724012274706,20.0,73.0,,False,0,0
0,0,pbc_3452021157,recommendation_logs,2025-12-18 23:23:11.411Z,r3ziumbw0rf3tns,tkdap4a5i50757s,0,13,0,0,71.67,,0,,kcz8yog46r9t0v7,2025-12-18 23:23:11.411Z,,,,15.0,30,partner,,,,,,,,6.666666666666666,,,,,52.16528760257319,0.0,0.0,0.0665429200857731,20.0,71.67,,False,0,0
0,0,pbc_3452021157,recommendation_logs,2025-12-18 23:23:11.414Z,r3ziumbw0rf3tns,c5na3dcgo7gpwp5,0,14,0,0,71.5,,0,,q6xjt8pplgw93hy,2025-12-18 23:23:11.414Z,,,,7.5,40,partner,,,,,,,,4.0,,,,,51.63789066209232,0.0,0.0,0.05292968873641079,20.0,71.5,,False,0,0
0,0,pbc_3452021157,recommendation_logs,2025-12-18 23:23:11.416Z,r3ziumbw0rf3tns,z399af16097erzr,0,15,0,0,71.5,,0,,uvumxuvhefkuo0u,2025-12-18 23:23:11.416Z,,,,7.5,40,partner,,,,,,,,8.0,,,,,51.250892763999715,0.0,0.0,0.0400297587999906,16.0,71.5,,False,0,0
0,0,pbc_3452021157,recommendation_logs,2025-12-18 23:23:11.419Z,r3ziumbw0rf3tns,28axhsg62sda56c,0,16,0,0,71.0,,0,,0guxc6pxb6ahc8o,2025-12-18 23:23:11.419Z,,,,15.0,40,partner,,,,,,,,12.0,,,,,50.44924613980353,0.0,0.0,0.024974871326784328,4.0,71.0,,False,0,0
0,0,pbc_3452021157,recommendation_logs,2025-12-18 23:23:11.422Z,r3ziumbw0rf3tns,r2i7l73wjhtua9h,0,17,0,0,70.36,,0,,zty6r0u8ulth17u,2025-12-18 23:23:11.422Z,,,,7.5,40,partner,,,,,,,,2.8571428571428568,,,,,50.106918725043926,0.0,0.0,0.028497290834797656,20.0,70.36,,False,0,0
0,0,pbc_3452021157,recommendation_logs,2025-12-18 23:23:11.424Z,r3ziumbw0rf3tns,fbjuka0s59j9hyy,0,18,0,0,68.5,,0,,qb0zbbrzl8ubeq8,2025-12-18 23:23:11.424Z,,,,7.5,40,partner,,,,,,,,5.0,,,,,48.538632610841375,0.0,0.0,0.019621087028046102,16.0,68.5,,False,0,0
0,0,pbc_3452021157,recommendation_logs,2025-12-18 23:23:11.427Z,r3ziumbw0rf3tns,07vbn7h7qbtocgq,0,19,0,0,68.5,,0,,4yij1ywpt8wp0hh,2025-12-18 23:23:11.427Z,,,,7.5,40,partner,,,,,,,,5.0,,,,,48.43527081364847,0.0,0.0,0.01617569378828247,16.0,68.5,,False,0,0
0,0,pbc_3452021157,recommendation_logs,2025-12-18 23:23:11.430Z,r3ziumbw0rf3tns,7asbyd469dyhi9i,0,20,0,0,68.33,,0,,lnthf2qkec6m3cp,2025-12-18 23:23:11.430Z,,,,15.0,30,partner,,,,,,,,3.333333333333333,,,,,48.28399478648914,0.0,0.0,0.015099826216304726,20.0,68.33,,False,0,0
0,0,pbc_3452021157,recommendation_logs,2025-12-18 23:23:11.432Z,r3ziumbw0rf3tns,ujak0k0swbz7y2r,0,21,0,0,68.33,,0,,7ig4ha1tjtshmsd,2025-12-18 23:23:11.432Z,,,,15.0,30,partner,,,,,,,,3.333333333333333,,,,,48.20414833182873,0.0,0.0,0.012438277727624486,20.0,68.33,,False,0,0
0,0,pbc_3452021157,recommendation_logs,2025-12-18 23:23:11.434Z,r3ziumbw0rf3tns,g4nvm2bs3pd29y5,0,22,0,0,67.67,,0,,4yivtv4m3fuv8bp,2025-12-18 23:23:11.434Z,,,,15.0,30,partner,,,,,,,,6.666666666666666,,,,,47.63964788006183,0.0,0.0,0.009021596002060945,16.0,67.67,,False,0,0
0,0,pbc_3452021157,recommendation_logs,2025-12-18 23:23:11.438Z,r3ziumbw0rf3tns,uu0g3zuhxm198mu,0,23,0,0,67.5,,0,,ghb4jnqtalhyvw5,2025-12-18 23:23:11.438Z,,,,7.5,40,partner,,,,,,,,0.0,,,,,47.48391533532963,0.0,0.0,0.0077971778443208335,20.0,67.5,,False,0,0
0,0,pbc_3452021157,recommendation_logs,2025-12-18 23:23:11.441Z,r3ziumbw0rf3tns,v4c0vjt9u1qj7o5,0,24,0,0,66.83,,0,,b6uwtf087yzjpw8,2025-12-18 23:23:11.441Z,,,,7.5,40,partner,,,,,,,,3.333333333333333,,,,,46.950362951505284,0.0,0.0,0.005645431716842824,16.0,66.83,,False,0,0
0,0,pbc_3452021157,recommendation_logs,2025-12-18 23:23:11.443Z,r3ziumbw0rf3tns,ud3k6bjmrbysqfj,0,25,0,0,66.5,,0,,22yjvypgnr6j8to,2025-12-18 23:23:11.443Z,,,,7.5,40,partner,,,,,,,,15.0,,,,,46.65282183682935,0.0,0.0,0.0034273945609783274,4.0,66.5,,False,0,0
0,0,pbc_3452021157,recommendation_logs,2025-12-18 23:23:11.446Z,r3ziumbw0rf3tns,zdldmfopx4x2sia,0,26,0,0,66.5,,0,,xkva4nupkk5y3de,2025-12-18 23:23:11.446Z,,,,7.5,40,partner,,,,,,,,15.0,,,,,46.63452153546188,0.0,0.0,0.002817384515396116,4.0,66.5,,False,0,0
0,0,pbc_3452021157,recommendation_logs,2025-12-18 23:23:11.449Z,r3ziumbw0rf3tns,qw4fo64kie5rcej,0,27,0,0,66.0,,0,,saq9y0ptd2ajw5t,2025-12-18 23:23:11.449Z,,,,15.0,30,partner,,,,,,,,5.0,,,,,46.29401298490557,0.0,0.0,0.00313376616351926,16.0,66.0,,False,0,0
0,0,pbc_3452021157,recommendation_logs,2025-12-18 23:23:11.452Z,r3ziumbw0rf3tns,fhh0chllpl40ovf,0,28,0,0,66.0,,0,,tivuopxtq31zkxw,2025-12-18 23:23:11.452Z,,,,15.0,30,partner,,,,,,,,5.0,,,,,46.27727643670326,0.0,0.0,0.002575881223442141,16.0,66.0,,False,0,0
0,0,pbc_3452021157,recommendation_logs,2025-12-18 23:23:11.454Z,r3ziumbw0rf3tns,cssywjb6cv1u2os,0,29,0,0,66.0,,0,,xj3l7f4qq0l58ee,2025-12-18 23:23:11.454Z,,,,15.0,30,partner,,,,,,,,5.0,,,,,46.26351306455687,0.0,0.0,0.0021171021518958306,16.0,66.0,,False,0,0
0,0,pbc_3452021157,recommendation_logs,2025-12-18 23:23:11.457Z,r3ziumbw0rf3tns,v7qw3nntpx5cyqs,0,30,0,0,65.5,,0,,n6n9ntkew8ut3xs,2025-12-18 23:23:11.457Z,,,,7.5,30,partner,,,,,,,,12.0,,,,,45.89984543740879,0.0,0.0,0.0016615145802933672,16.0,65.5,,False,0,0
0,0,pbc_3452021157,recommendation_logs,2025-12-18 23:23:12.182Z,bdkft3syp3xu4kz,uh46deh9ykhk5bl,0,1,0,0,80.0,,0,,z6bs7ihx65wq6vc,2025-12-18 23:23:12.182Z,,,,15.0,40,partner,,,,,,,,4.0,,,,,70.8074848257504,5.0,0.0,0.4935828275250133,16.0,80.0,,True,0,0
0,0,pbc_3452021157,recommendation_logs,2025-12-18 23:23:12.187Z,bdkft3syp3xu4kz,n668v7m5u70xzdh,0,2,0,0,80.0,,0,,gqhnoprwz89ddyj,2025-12-18 23:23:12.187Z,,,,15.0,40,partner,,,,,,,,4.0,,,,,69.33977912317003,5.0,0.0,0.4446593041056678,16.0,80.0,,True,0,0
0,0,pbc_3452021157,recommendation_logs,2025-12-18 23:23:12.190Z,bdkft3syp3xu4kz,kbubqz6d9jj4233,0,3,0,0,78.33,,0,,ndjffn1dch3g61g,2025-12-18 23:23:12.190Z,,,,15.0,30,partner,,,,,,,,13.333333333333332,,,,,65.83914021477007,0.0,0.0,0.36693800715900243,20.0,78.33,,True,0,0
0,0,pbc_3452021157,recommendation_logs,2025-12-18 23:23:12.193Z,bdkft3syp3xu4kz,4w5fw1fagd4qatl,0,4,0,0,78.33,,0,,wnn6hizale8x0p3,2025-12-18 23:23:12.193Z,,,,15.0,30,partner,,,,,,,,13.333333333333332,,,,,64.50814792644074,0.0,0.0,0.3225715975480251,20.0,78.33,,False,0,0
0,0,pbc_3452021157,recommendation_logs,2025-12-18 23:23:12.196Z,bdkft3syp3xu4kz,r9d55bdumfndds4,0,5,0,0,79.0,,0,,c03xz8pn5dq8pfj,2025-12-18 23:23:12.196Z,,,,15.0,40,partner,,,,,,,,8.0,,,,,64.29120033840455,0.0,0.0,0.2997066779468185,16.0,79.0,,False,0,0
0,0,pbc_3452021157,recommendation_logs,2025-12-18 23:23:12.199Z,bdkft3syp3xu4kz,g6g59rar3u4rgze,0,6,0,0,78.33,,0,,ojt79eve88k9mua,2025-12-18 23:23:12.199Z,,,,15.0,40,partner,,,,,,,,3.333333333333333,,,,,63.16718001564266,0.0,0.0,0.27787266718808884,20.0,78.33,,False,0,0
0,0,pbc_3452021157,recommendation_logs,2025-12-18 23:23:12.201Z,bdkft3syp3xu4kz,1d8yki40wpx3np9,0,7,0,0,78.33,,0,,fbyh8km1j7ol6l2,2025-12-18 23:23:12.201Z,,,,15.0,40,partner,,,,,,,,3.333333333333333,,,,,62.03667977240522,0.0,0.0,0.2401893257468409,20.0,78.33,,False,0,0
0,0,pbc_3452021157,recommendation_logs,2025-12-18 23:23:12.204Z,bdkft3syp3xu4kz,lh6iilxdhhcn585,0,8,0,0,76.67,,0,,gpzqgutr5icw85j,2025-12-18 23:23:12.204Z,,,,15.0,30,partner,,,,,,,,6.666666666666666,,,,,60.47295313628188,5.0,0.0,0.22679843787606274,20.0,76.67,,False,0,0
0,0,pbc_3452021157,recommendation_logs,2025-12-18 23:23:12.207Z,bdkft3syp3xu4kz,3zfoim8l8hn38ua,0,9,0,0,77.67,,0,,83hn968n3dkssts,2025-12-18 23:23:12.207Z,,,,15.0,40,partner,,,,,,,,6.666666666666666,,,,,59.94882175269837,0.0,0.0,0.18599405842327896,16.0,77.67,,False,0,0
0,0,pbc_3452021157,recommendation_logs,2025-12-18 23:23:12.210Z,bdkft3syp3xu4kz,xbq9wlxhdfnhdsu,0,10,0,0,76.0,,0,,uvumxuvhefkuo0u,2025-12-18 23:23:12.210Z,,,,15.0,30,partner,,,,,,,,10.0,,,,,58.39399731268706,5.0,0.0,0.17313324375623543,16.0,76.0,,False,0,0
0,0,pbc_3452021157,recommendation_logs,2025-12-18 23:23:12.212Z,bdkft3syp3xu4kz,ynx29z8pk750sf6,0,11,0,0,75.0,,0,,o4v8x2nymdqkya2,2025-12-18 23:23:12.212Z,,,,15.0,30,partner,,,,,,,,5.0,,,,,56.41487768343334,5.0,0.0,0.13049592278111133,20.0,75.0,,False,0,0
0,0,pbc_3452021157,recommendation_logs,2025-12-18 23:23:12.215Z,bdkft3syp3xu4kz,fc2t0phlo49f3ax,0,12,0,0,76.0,,0,,261s1qs6c30973t,2025-12-18 23:23:12.215Z,,,,15.0,30,partner,,,,,,,,15.0,,,,,56.386736140714135,0.0,0.0,0.10622453802380452,16.0,76.0,,False,0,0
0,0,pbc_3452021157,recommendation_logs,2025-12-18 23:23:12.216Z,bdkft3syp3xu4kz,adioebzmcjpuqvg,0,13,0,0,75.0,,0,,pkddezwvb1wugl7,2025-12-18 23:23:12.216Z,,,,15.0,40,partner,,,,,,,,0.0,,,,,54.79394622558473,0.0,0.0,0.07646487418615787,20.0,75.0,,False,0,0
0,0,pbc_3452021157,recommendation_logs,2025-12-18 23:23:12.220Z,bdkft3syp3xu4kz,k38el5bfe75bpes,0,14,0,0,72.67,,0,,jnndkkl6dvfb670,2025-12-18 23:23:12.220Z,,,,15.0,30,partner,,,,,,,,6.666666666666666,,,,,53.14876878515646,5.0,0.0,0.07599229283854866,16.0,72.67,,False,0,0
0,0,pbc_3452021157,recommendation_logs,2025-12-18 23:23:12.223Z,bdkft3syp3xu4kz,nfal1v05wnkjzuj,0,15,0,0,71.67,,0,,lvvoeigzhi4dd8g,2025-12-18 23:23:12.223Z,,,,15.0,30,partner,,,,,,,,6.666666666666666,,,,,51.55398376644904,0.0,0.0,0.04616612554830158,20.0,71.67,,False,0,0
0,0,pbc_3452021157,recommendation_logs,2025-12-18 23:23:12.225Z,bdkft3syp3xu4kz,mhazp18zm4wj6xw,0,16,0,0,71.5,,0,,4yivtv4m3fuv8bp,2025-12-18 23:23:12.225Z,,,,7.5,40,partner,,,,,,,,8.0,,,,,51.049443958307464,0.0,0.0,0.03331479861024894,16.0,71.5,,False,0,0
0,0,pbc_3452021157,recommendation_logs,2025-12-18 23:23:12.228Z,bdkft3syp3xu4kz,2glyarx6tf9jm62,0,17,0,0,71.5,,0,,kw3z4xs5rva74db,2025-12-18 23:23:12.228Z,,,,7.5,40,partner,,,,,,,,8.0,,,,,50.8759709987699,0.0,0.0,0.027532366625663447,16.0,71.5,,False,0,0
0,0,pbc_3452021157,recommendation_logs,2025-12-18 23:23:12.231Z,bdkft3syp3xu4kz,lqdqg6h65hssfbj,0,18,0,0,71.5,,0,,evtqavdvm92g8xg,2025-12-18 23:23:12.231Z,,,,7.5,40,partner,,,,,,,,4.0,,,,,50.79908700259856,0.0,0.0,0.024969566753285558,20.0,71.5,,False,0,0
0,0,pbc_3452021157,recommendation_logs,2025-12-18 23:23:12.233Z,bdkft3syp3xu4kz,8od9pivtw4ur5b7,0,19,0,0,71.5,,0,,lnthf2qkec6m3cp,2025-12-18 23:23:12.233Z,,,,7.5,40,partner,,,,,,,,4.0,,,,,50.66814214565083,0.0,0.0,0.02060473818836123,20.0,71.5,,False,0,0
0,0,pbc_3452021157,recommendation_logs,2025-12-18 23:23:12.236Z,bdkft3syp3xu4kz,opx9g9ah37sxcmt,0,20,0,0,71.0,,0,,nzpbogssc795o9t,2025-12-18 23:23:12.236Z,,,,15.0,40,partner,,,,,,,,0.0,,,,,50.162761899627185,0.0,0.0,0.015425396654239615,16.0,71.0,,False,0,0
0,0,pbc_3452021157,recommendation_logs,2025-12-18 23:23:12.239Z,bdkft3syp3xu4kz,xjqvv2bv7cznka7,0,21,0,0,71.0,,0,,uqcpu84hfbncvjh,2025-12-18 23:23:12.239Z,,,,15.0,40,partner,,,,,,,,0.0,,,,,50.08121607117978,0.0,0.0,0.012707202372659442,16.0,71.0,,False,0,0
0,0,pbc_3452021157,recommendation_logs,2025-12-18 23:23:12.241Z,bdkft3syp3xu4kz,thrst28x2odof0v,0,22,0,0,71.0,,0,,j85mlxug16gfhqe,2025-12-18 23:23:12.241Z,,,,15.0,40,partner,,,,,,,,0.0,,,,,50.01388717952466,0.0,0.0,0.010462905984155389,16.0,71.0,,False,0,0
0,0,pbc_3452021157,recommendation_logs,2025-12-18 23:23:12.244Z,bdkft3syp3xu4kz,upkn8y9654ni5s3,0,23,0,0,71.0,,0,,qamu4bfsaxpfgt5,2025-12-18 23:23:12.244Z,,,,15.0,30,partner,,,,,,,,10.0,,,,,49.96259504160283,0.0,0.0,0.00875316805342786,16.0,71.0,,False,0,0
0,0,pbc_3452021157,recommendation_logs,2025-12-18 23:23:12.247Z,bdkft3syp3xu4kz,7dfimrm00nfrarv,0,24,0,0,70.83,,0,,kcz8yog46r9t0v7,2025-12-18 23:23:12.247Z,,,,7.5,40,partner,,,,,,,,3.333333333333333,,,,,49.80794709125061,0.0,0.0,0.007564903041687218,20.0,70.83,,False,0,0
0,0,pbc_3452021157,recommendation_logs,2025-12-18 23:23:12.250Z,bdkft3syp3xu4kz,pgrao7zoqlf9bcx,0,25,0,0,70.5,,0,,m93g4wkh7q5jzy2,2025-12-18 23:23:12.250Z,,,,7.5,30,partner,,,,,,,,8.0,,,,,49.62284216193811,5.0,0.0,0.009094738731270553,20.0,70.5,,False,0,0
0,0,pbc_3452021157,recommendation_logs,2025-12-18 23:23:12.253Z,bdkft3syp3xu4kz,06phhssn45ugi9z,0,26,0,0,70.17,,0,,saq9y0ptd2ajw5t,2025-12-18 23:23:12.253Z,,,,7.5,40,partner,,,,,,,,6.666666666666666,,,,,49.254176331570775,0.0,0.0,0.004505877719025869,16.0,70.17,,False,0,0
0,0,pbc_3452021157,recommendation_logs,2025-12-18 23:23:12.255Z,bdkft3syp3xu4kz,f5vz8ad1d9c5vu7,0,27,0,0,70.17,,0,,tivuopxtq31zkxw,2025-12-18 23:23:12.255Z,,,,7.5,40,partner,,,,,,,,6.666666666666666,,,,,49.230138961335804,0.0,0.0,0.0037046320445268035,16.0,70.17,,False,0,0
0,0,pbc_3452021157,recommendation_logs,2025-12-18 23:23:12.258Z,bdkft3syp3xu4kz,il5tsr8gbwqbvei,0,28,0,0,70.17,,0,,xj3l7f4qq0l58ee,2025-12-18 23:23:12.258Z,,,,7.5,40,partner,,,,,,,,6.666666666666666,,,,,49.21036289603396,0.0,0.0,0.003045429867798876,16.0,70.17,,False,0,0
0,0,pbc_3452021157,recommendation_logs,2025-12-18 23:23:12.260Z,bdkft3syp3xu4kz,y98hzqzic2axedd,0,29,0,0,70.0,,0,,6bedldo7nyczaz9,2025-12-18 23:23:12.260Z,,,,15.0,30,partner,,,,,,,,0.0,,,,,49.10248141028001,5.0,0.0,0.0034160470093335515,20.0,70.0,,False,0,0
0,0,pbc_3452021157,recommendation_logs,2025-12-18 23:23:12.263Z,bdkft3syp3xu4kz,3gyhdfz1pgxndpz,0,30,0,0,70.0,,0,,rdrtx0wba56y94e,2025-12-18 23:23:12.263Z,,,,15.0,30,partner,,,,,,,,5.0,,,,,49.0852105856264,0.0,0.0,0.0028403528542132713,20.0,70.0,,False,0,0
0,0,pbc_3452021157,recommendation_logs,2025-12-18 23:23:12.372Z,9ic59uxqibqwylr,uzit1lmiyf84jrm,0,1,0,0,73.5,,0,,yglxq9dnp0dv0gp,2025-12-18 23:23:12.372Z,,,,7.5,30,partner,,,,,,,,20.0,,,,,61.274424322071226,0.0,0.0,0.32748081073570773,16.0,73.5,,True,0,0
0,0,pbc_3452021157,recommendation_logs,2025-12-18 23:23:12.378Z,9ic59uxqibqwylr,x6i4s313gt9zad9,0,2,0,0,69.17,,0,,1qvjx3qekqat48t,2025-12-18 23:23:12.378Z,,,,7.5,30,partner,,,,,,,,6.666666666666666,,,,,58.91111834259921,5.0,0.0,0.3497372780866403,20.0,69.17,,True,0,0
0,0,pbc_3452021157,recommendation_logs,2025-12-18 23:23:12.381Z,9ic59uxqibqwylr,2qwpzn0i6ztk8o6,0,3,0,0,70.0,,0,,e6o3uwgfgoptbts,2025-12-18 23:23:12.381Z,,,,15.0,30,partner,,,,,,,,5.0,,,,,57.2697995118951,0.0,0.0,0.2756599837298367,20.0,70.0,,True,0,0
0,0,pbc_3452021157,recommendation_logs,2025-12-18 23:23:12.383Z,9ic59uxqibqwylr,wbxut6xajacaf2r,0,4,0,0,70.0,,0,,hx5y1jwd3sd3a7t,2025-12-18 23:23:12.383Z,,,,15.0,30,partner,,,,,,,,5.0,,,,,56.14533222890902,0.0,0.0,0.23817774096363392,20.0,70.0,,False,0,0
0,0,pbc_3452021157,recommendation_logs,2025-12-18 23:23:12.386Z,9ic59uxqibqwylr,itcma9k217p4z4i,0,5,0,0,62.5,,0,,2brrq9p49veortb,2025-12-18 23:23:12.386Z,,,,7.5,30,partner,,,,,,,,5.0,,,,,49.137222338108316,0.0,0.0,0.1795740779369439,20.0,62.5,,False,0,0
0,0,pbc_3452021157,recommendation_logs,2025-12-18 23:23:12.389Z,9ic59uxqibqwylr,ni50hx63rylg6nq,0,6,0,0,61.0,,0,,jrunvunw92zw4rg,2025-12-18 23:23:12.389Z,,,,15.0,30,partner,,,,,,,,0.0,,,,,46.73376208460553,0.0,0.0,0.13445873615351772,16.0,61.0,,False,0,0
0,0,pbc_3452021157,recommendation_logs,2025-12-18 23:23:12.391Z,9ic59uxqibqwylr,snvvlwn7dckdslc,0,7,0,0,57.5,,0,,nw67559cmzqpmg6,2025-12-18 23:23:12.391Z,,,,7.5,30,partner,,,,,,,,0.0,,,,,43.371952914366034,0.0,0.0,0.1040650971455344,20.0,57.5,,False,0,0
0,0,pbc_3452021157,recommendation_logs,2025-12-18 23:23:12.394Z,9ic59uxqibqwylr,8bk6blifvocp0xw,0,8,0,0,57.5,,0,,eb9hsrsd3j5666x,2025-12-18 23:23:12.394Z,,,,7.5,30,partner,,,,,,,,0.0,,,,,42.863274405496114,0.0,0.0,0.08710914684987035,20.0,57.5,,False,0,0
0,0,pbc_3452021157,recommendation_logs,2025-12-18 23:23:12.397Z,9ic59uxqibqwylr,ev9hl13om72ccdg,0,9,0,0,53.5,,0,,2tokedc0o5e65bz,2025-12-18 23:23:12.397Z,,,,7.5,30,partner,,,,,,,,0.0,,,,,39.114404212183935,0.0,0.0,0.05548014040613126,16.0,53.5,,False,0,0
0,0,pbc_3452021157,recommendation_logs,2025-12-18 23:23:12.656Z,pn5jlqxgrfpwe4a,y8zxqrdjdd22uro,0,1,0,0,85.0,,0,,732vp5dpm1k1u0s,2025-12-18 23:23:12.656Z,,,,15.0,40,partner,,,,,,,,5.0,,,,,76.85791104853507,5.0,0.0,0.5785970349511695,20.0,85.0,,True,0,0
0,0,pbc_3452021157,recommendation_logs,2025-12-18 23:23:12.662Z,pn5jlqxgrfpwe4a,s8v6jkml5mf24ap,0,2,0,0,84.33,,0,,7s0e3d1rmrpemb0,2025-12-18 23:23:12.662Z,,,,15.0,40,partner,,,,,,,,13.333333333333332,,,,,71.14395389845741,0.0,0.0,0.4037651299485805,16.0,84.33,,True,0,0
0,0,pbc_3452021157,recommendation_logs,2025-12-18 23:23:12.665Z,pn5jlqxgrfpwe4a,kfk6c5zp8c7vljs,0,3,0,0,80.0,,0,,jkoh32rzs8rlocp,2025-12-18 23:23:12.665Z,,,,15.0,40,partner,,,,,,,,0.0,,,,,68.64514768631933,5.0,0.0,0.4215049228773111,20.0,80.0,,True,0,0
0,0,pbc_3452021157,recommendation_logs,2025-12-18 23:23:12.667Z,pn5jlqxgrfpwe4a,d9zn5upxgja29ee,0,4,0,0,80.0,,0,,0voa4x3d7z8mssf,2025-12-18 23:23:12.667Z,,,,15.0,40,partner,,,,,,,,5.0,,,,,67.49926306520925,0.0,0.0,0.38330876884030807,20.0,80.0,,False,0,0
0,0,pbc_3452021157,recommendation_logs,2025-12-18 23:23:12.669Z,pn5jlqxgrfpwe4a,2q8r4itl8vbn6t0,0,5,0,0,76.5,,0,,f5a7b6j49a6okh4,2025-12-18 23:23:12.669Z,,,,7.5,40,partner,,,,,,,,8.0,,,,,64.33815482961475,5.0,0.0,0.35960516098715856,16.0,76.5,,False,0,0
0,0,pbc_3452021157,recommendation_logs,2025-12-18 23:23:12.672Z,pn5jlqxgrfpwe4a,ctj1n03t3lf82a7,0,6,0,0,75.0,,0,,4hrs8viwx0b5ckv,2025-12-18 23:23:12.672Z,,,,15.0,30,partner,,,,,,,,10.0,,,,,59.965758421331145,0.0,0.0,0.24885861404437146,20.0,75.0,,False,0,0
0,0,pbc_3452021157,recommendation_logs,2025-12-18 23:23:12.675Z,pn5jlqxgrfpwe4a,odr5zfh2nqqvawb,0,7,0,0,73.5,,0,,01ay1psfb8kl7mc,2025-12-18 23:23:12.675Z,,,,7.5,40,partner,,,,,,,,10.0,,,,,56.93948993264356,0.0,0.0,0.18298299775478544,16.0,73.5,,False,0,0
0,0,pbc_3452021157,recommendation_logs,2025-12-18 23:23:12.678Z,pn5jlqxgrfpwe4a,3gfecg6o6zadbtw,0,8,0,0,73.5,,0,,1qvjx3qekqat48t,2025-12-18 23:23:12.678Z,,,,7.5,30,partner,,,,,,,,20.0,,,,,56.177128823357556,0.0,0.0,0.15757096077858543,16.0,73.5,,False,0,0
0,0,pbc_3452021157,recommendation_logs,2025-12-18 23:23:12.680Z,pn5jlqxgrfpwe4a,afv35jzc37xrqeo,0,9,0,0,71.67,,0,,x6lt58m0s9n9z6h,2025-12-18 23:23:12.680Z,,,,15.0,30,partner,,,,,,,,6.666666666666666,,,,,54.22888985550062,0.0,0.0,0.13532966185002082,20.0,71.67,,False,0,0
0,0,pbc_3452021157,recommendation_logs,2025-12-18 23:23:12.683Z,pn5jlqxgrfpwe4a,0xpwgy08kp1ymty,0,10,0,0,70.17,,0,,q8rl503h8vm30ax,2025-12-18 23:23:12.683Z,,,,7.5,40,partner,,,,,,,,6.666666666666666,,,,,51.98935255318853,0.0,0.0,0.09567841843961783,16.0,70.17,,False,0,0
0,0,pbc_3452021157,recommendation_logs,2025-12-18 23:23:12.686Z,pn5jlqxgrfpwe4a,ud2xpay6chf54td,0,11,0,0,69.0,,0,,tb2gnsxrloe5yqf,2025-12-18 23:23:12.686Z,,,,15.0,30,partner,,,,,,,,8.0,,,,,50.63429669021661,0.0,0.0,0.07780988967388698,16.0,69.0,,False,0,0
0,0,pbc_3452021157,recommendation_logs,2025-12-18 23:23:12.688Z,pn5jlqxgrfpwe4a,6dixba2jqy3pyke,0,12,0,0,68.5,,0,,byz2urfgebs2koo,2025-12-18 23:23:12.688Z,,,,7.5,30,partner,,,,,,,,15.0,,,,,49.8123699830696,0.0,0.0,0.06207899943565362,16.0,68.5,,False,0,0
